id,title,year,rating
,Nanhe Jaisalmer: A Dream Come True,2007,6
,Nannha Farishta,1969,6.2
,Nanu Ki Jaanu,2018,5.9
,Naqaab,2007,5.4
,Naqab,1955,8.6
,Naram Garam,1981,7.4
,Narasimha,1991,5.5
,Narayan,2017,6.8
,Nartakee,1963,7
,Nartaki,1940,6.5
,Nasbandi,1978,6.5
,Naseeb,1981,7.1
,Naseeb,1997,5.3
,Naseeb Apna Apna,1986,5.6
,Naseebwaala,1992,3.8
,Nasha,2013,3.2
,Nasihat,1986,5.1
,Nastik,1954,6.2
,Nateeja,1969,4.9
,Nath Ek Pratha,2015,6.2
,Nau Do Gyarah,1957,6.8
,Naughty @ 40,2011,2.5
,Naughty Boy,1962,5.4
,Naujawan,1951,5.6
,Naukar Ki Kameez,1999,6.6
,Naukari,1955,7.4
,Nauker,1979,6.4
,Naulakha Haar,1953,6.2
,Nausherwan-E-Adil,1957,6.5
,Nautanki Saala!,2013,5.8
,Navarasa,2005,7.1
,Navrang,1959,6.5
,Nawabzaade,2018,4.4
,Naya Andaz,1956,5.8
,Naya Daur,1957,8
,Naya Daur,1978,5.5
,Naya Din Nai Raat,1974,7
,Naya Khoon,1990,4.4
,Naya Zamana,1971,6.9
,Nayak: The Real Hero,2001,7.8
,Nayee Padosan,2003,5.4
,Nazar,1990,6.3
,Nazar,2005,3.9
,Nazar Ke Samne,1995,4.7
,Nazrana,1961,6.9
,NCR: Chapter One,2021,7.8
,Neal 'n' Nikki,2005,3.2
,Neecha Nagar,1946,6.8
,Neel Kamal,1947,7.7
,Neel Kamal,1968,6.8
,Neel Mani,1957,6.1
,Neelambari,2003,7.4
,Neend Hamari Khwab Tumhare,1966,6.5
,Neerja,2016,7.6
,Neeyat,1980,5.5
,Nehlle Pe Dehlla,2007,3.8
,Nehru: The Jewel of India,1990,5.4
,Neighbours,2014,3.2
,Netaji Subhas Chandra Bose: The Forgotten Hero,2005,7.6
,Netaji Subhash Chandra Bose,1966,7.7
,New Delhi,1956,7.4
,New Delhi Times,1986,7.7
,New York,2009,6.8
,Newton,2017,7.7
,NH-8: Road to Nidhivan,2015,2.7
,Nidaan,2000,6.1
,Nigahen: Nagina Part II,1989,5.2
,Night,2017,4.3
,Night Club,1958,6.2
,Nil Battey Sannata,2015,8.3
,Ninne Pelladatha,1996,7.5
,Nirbhay,1996,4.9
,Nirdosh,1973,4
,Nirdosh,2018,3.9
,Nirmaan,1974,7.7
,Nirmal Anand Ki Puppy,2019,9.1
,Nirmala,1938,5.5
,Nirvana Inn,2019,5.9
,Nirvana13,2011,9.1
,Nishaan,1983,6.3
,Nishabd,2007,5.4
,Nishan,1965,4.9
,Nishana,1980,5.9
,Nishane Bazi,1989,2.9
,Nishant,1975,7.6
,Nishchaiy,1992,4.2
,No Entry,2005,6.6
,No Man's Truth,2020,6.3
,No One Killed Jessica,2011,7.2
,No Problem,2010,4.3
,No Smoking,2007,7.3
,Noblemen,2018,5.8
,Noise of Silence,2021,7.2
,Noor,2017,3.9
,Noorie,1979,6
,Noorjehan,1967,6
,Not a Love Story,2011,5
,Notebook,2019,6.9
,Noukadubi,2011,7.6
,NTR Kathanayakudu,2019,5.6
,Number Game,2018,6.3
,Numbri Aadmi,1991,4.3
,Nyay Anyay,1990,5.7
,Nyaydaata,1999,5.1
,Nympho: The Lust Story,2020,5.3
,O Teri,2014,3.3
,Oass,2012,6.2
,Ocean of an Old Man,2008,6.6
,Octave,2002,5.1
,October,2018,7.5
,Odd Couple,2019,8.2
,Office #thebrightesthorrorfilm,2017,5.4
,Officer Arjun Singh IPS,2019,8
,Offshore,2006,6.3
,Oh Darling Yeh Hai India,1995,4.2
,"Oh, My God!!",2008,5.4
,OK Jaanu,2017,5.2
,Om Dar-B-Dar,1988,7.1
,Om Jai Jagadish,2002,5.5
,Om Shanti Om,2007,6.7
,Omerta,2017,7.2
,OMG: Oh My God!,2012,8.1
,Omkara,2006,8.1
,Omprakash Zindabad,2020,4.9
,Once Again,2018,7
,Once Upon a Time in Bihar,2015,6.7
,Once Upon a Time in Mumbaai,2010,7.4
,Once Upon a Time in Mumbaai Dobara,2013,4.6
,One 2 Ka 4,2001,5.4
,One by Two,2014,4.2
,One Day Before the Rainy Season,1971,7.5
,One Day: Justice Delivered,2019,5
,One Dollar Curry,2004,5.6
,One Night Out,2018,7
,One Night Stand,2016,3.1
,One Two Three,2008,5.3
,Only You,1999,6.1
,Oonch Neech Beech,1989,6.4
,Oonche Log,1965,7.4
,Oonga,2013,6.9
,Ooops a Desi,2013,6.2
,Oops!,2003,3.5
,Opera House,1961,5.5
,Operation Jackpot,1968,8
,Operation Parindey,2020,4.7
,Oraalppokkam,2014,7
,Ormakal Marikkumo?,1977,6.6
,Oru Kaidhiyin Diary,1985,7
,Out of a Jam,2015,8.5
,Out of Control,2003,3.3
,Overtime,2012,4.8
,Oye Lucky! Lucky Oye!,2008,7.7
,P Se PM Tak,2015,3.9
,P Se Pyaar F Se Faraar,2019,6.8
,Paa,2009,7.2
,Paagalpan,2001,6.5
,Paan Singh Tomar,2012,8.2
,Paanch,2003,7.7
,Paanch Qaidi,1981,6.2
,Paandav,1995,4.1
,Paap,2003,5.1
,Paap Ki Duniya,1988,5
,Paap Ki Kamaee,1990,5.2
,Paap Ko Jalaa Kar Raakh Kar Doonga,1988,5.4
,Paapi - Ek Satya Katha,2013,3.8
,Paar,1984,7.6
,Paathshaala,2010,4.9
,Paayal,1992,3.3
,Paayum Puli,1985,6.7
,Pad Man,2018,7.9
,Padatik,1973,7.1
,Padikkathavan,1985,7.1
,Padmaavat,2018,7
,Padmashree Laloo Prasad Yadav,2005,2.4
,Padosan,1968,8.1
,Padosi,1941,7.2
,Pagalpanti,2019,3.2
,Pagdi: The Honour,2014,5.8
,Page 16,2018,3.9
,Page 3,2005,7.3
,Pagglait,2021,6.9
,Pagleaazam,2020,6.7
,Paharganj,2019,4.5
,Paheli,1977,7.6
,Paheli,2005,6.5
,Paigham,1959,7
,Pailwaan,2019,6.4
,Painting Life,2018,6.3
,Paisa Hi Paisa,1956,6.5
,Paisa Vasool,2004,4.1
,Paisa Ya Pyar,1969,4.9
,Pakhandi,1984,6.5
,Pakhi,2018,6.5
,Pal Pal Dil Ke Paas,2019,4.6
,Palay Khan,1986,6.5
,Palki,1967,5.5
,Palkon Ki Chhaon Mein,1977,7.6
,Paltan,2018,5.3
,Panaah,1992,6.5
,Pancha Thanthram,1974,6.4
,Panchaali,2018,5.9
,Panchakshari,2010,3.9
,Pancham Unmixed: Mujhe Chalte Jaana Hai ...,2008,8.6
,Panchamirtham,2008,7.3
,Panchayat,1958,6.8
,Pandian,1992,5.2
,Panga,2020,6.8
,Panipat,2019,5.3
,Pankh,2010,3.7
,Papa Kahte Hain,1996,4.6
,Papa the Great,2000,5.5
,Papi,1953,7.6
,Papi Gudia,1996,2.2
,Pappu Can't Dance Saala,2010,6.5
,Pappu Ki Pugdandi,2015,6
,Param Dharam,1987,5.9
,Param Vir Chakra,1995,6.7
,Paramaatma,1994,6.5
,Parampara,1993,5.7
,Paranthe Wali Gali,2014,5
,Paras,1971,6.2
,Parasmani,1963,6.4
,Parasuram,2003,4.3
,Paraya Ghar,1989,6.2
,Parched,2015,7.6
,Parchhaiyan,1972,6.4
,Parda Hai Parda,1992,7.1
,Pardes,1997,7
,Pardesi,1957,7
,Pardesi,1970,6.2
,Pareeksha,2020,8.1
,Pareshaan Parinda,2018,4.8
,Pari,2018,6.6
,Parichay,1972,7.5
,Parinati,1989,7.2
,Parinda,1989,7.8
,Parineeta,2005,7.2
,Parivar,1968,6.3
,Parmanu: The Story of Pokhran,2018,7.6
,Paroma,1985,6.6
,Partner,2007,5.8
,Party,1984,7.2
,Parvarish,1958,6.8
,Parvarish,1977,6.9
,Parwana,1971,6.8
,Parwana,2003,2.2
,Parzania,2005,7.6
,Passport,1961,6.9
,Pataakha,2018,7.2
,Pataal Bhairavi,1985,5.7
,Patang,1993,7.1
,Patang,2011,6.2
,Patanga,1971,5.5
,Patanga,1949,6.4
,Patel Ki Punjabi Shaadi,2017,4.1
,Paththar,1985,4.6
,Pati Patni,1966,6.2
,Pati Patni Aur Woh,1978,7.1
,Pati Patni Aur Woh,2019,5.7
,Patiala Dreamz,2014,4
,Patiala House,2011,5.6
,Patita,1953,7.8
,Patita,1980,5.8
,Patli Kamar Lambe Baal,2004,4.3
,Pattathu Yaanai,2013,3.8
,Patth,2003,4.6
,Patthar Aur Payal,1974,6.6
,Patthar Ke Phool,1991,5.6
,Patthar Ke Sanam,1967,6.6
,Pavitra Paapi,1970,8
,Payaase Panchhi,1961,7
,Payal Ki Jhankaar,1980,5.6
,Payal Ki Jhankar,1968,4.4
,Payback,2010,5.5
,Paying Guest,1957,7.1
,Paying Guests,2009,4.2
,Pazhani,2008,2.8
,Peda Rayudu,1995,7.2
,Peddlers,2012,7
,Peechha Karro,1986,6.4
,Peepli [Live],2010,7.4
,Pehchaan,1993,4.4
,Pehchaan: The Face of Truth,2005,5.7
,Pehla Nasha,1993,4.9
,Pehli Jhalak,1955,6.4
,Pehli Nazar Ka Pyaar,2008,4.4
,Penalty,2019,5.5
,Perfect Plan,2017,6.2
,Periyanna,1999,4.8
,Permission,1987,8.3
,Pestonjee,1988,7.1
,Pet Pyaar Aur Paap,1984,6.3
,Phaansi,1978,6.6
,Phaansi Ke Baad,1985,6
,Phagun,1973,7.3
,Phamous,2018,3.8
,Phandebaaz,1978,6.7
,Phantom,2015,5.9
,Phas Gaye Re Obama,2010,7.5
,Phata Poster Nikhla Hero,2013,4.8
,Phhir,2011,5
,Phillauri,2017,6.1
,Phir Aaya Satte Pe Satta,2017,7.2
,Phir Bhi Dil Hai Hindustani,2000,6.2
,Phir Hera Pheri,2006,7
,Phir Kab Milogi,1974,6.2
,Phir Milenge,2004,6.1
,Phir Se...,2018,5.4
,Phir Subha Hogi,1958,7.5
,Phir Tauba Tauba,2008,2.7
,Phir Teri Kahani Yaad Aayee,1993,5.8
,Phir Wohi Raat,1980,6.6
,Phobia,2016,6.9
,Phool,1945,6.5
,Phool Aur Angaar,1993,5.4
,Phool Aur Kaante,1991,5.8
,Phool Aur Patthar,1966,6.3
,Phool Khile Hain Gulshan Gulshan,1978,6.2
,Phoolan Hasina Ramkali,1993,4.4
,Phoolon Ki Sej,1964,5.7
,Phoonk,2008,3.9
,Phoonk 2,2010,3.2
,Phoring,2013,7.6
,Photograph,2019,6.9
,Phullu,2017,6
,Phulmania,2019,5.4
,Phulwari,1984,5.8
,Picnic,1966,6.2
,Pied Piper,2013,6.3
,Pighalta Aasman,1985,6.1
,Pihu,2016,6.7
,Piku,2015,7.6
,Pinjar,2003,8
,Pinjra,1972,7.9
,Pink,2016,8.1
,Pinky Beauty Parlour,2016,8.4
,Pinti Ka Sabun,2017,8.7
,Pirates 1.0,2017,5.9
,Pitaah,2002,6.3
,Pitta Kathalu,2021,5
,Piya Ka Ghar,1972,6.7
,Piya Milan,1958,4.5
,Piya Milan,1985,8.3
,Piya Pyare,1934,2.7
,Pizza,2014,6.2
,PK,2014,8.1
,PK Lele a Salesman,2018,5.5
,Plan,2004,4.1
,Platform,1993,3.7
,Play This,2018,5.4
,Players,2012,4.1
,PM Narendra Modi,2019,3.1
,Pocket Gangsters,2015,6.5
,Police Aur Mujrim,1992,5.2
,Police Force: An Inside Story,2004,4.5
,Police Officer,1992,3.4
,Police Public,1990,6.6
,Police Wala,1993,4.1
,Policegiri,2013,4.1
,Policewala Gunda,1995,5
,Poochho Mere Dil Se,2004,4.6
,Pooja Ke Phool,1964,7
,Poonam,1981,5.2
,Poonam Ki Raat,1965,6.8
,Poorna,2017,7.8
,Popcorn Khao! Mast Ho Jao,2004,4
,Post Box 999,1958,6.4
,Poster Boys,2017,5.4
,Prabhat,1973,6.9
,Prague,2013,5.6
,Prahaar: The Final Attack,1991,8
,Prakash Electronic,2017,4.9
,Pran Jaaye Par Shaan Na Jaaye,2003,6.2
,Pranaam,2019,4.3
,Prarambh,2004,6.8
,Prassthanam,2019,5.9
,Prateeksha,2006,5.5
,Pratibandh,1990,6
,Pratibimbo,2020,7.8
,Pratighaat,1987,7
,Pratigyabadh,1991,5.5
,Pratikar,1991,4.9
,Pratisaad: The Response,2010,7.4
,Pratishodh,1981,6.5
,Pratyaghat,1994,6.7
,Preetam,1971,6.2
,Prem,1995,4.1
,Prem Aggan,1998,1.7
,Prem Deewane,1992,5.2
,Prem Geet,1981,7.7
,Prem Kahani,1937,5.9
,Prem Kahani,1975,6.6
,Prem Nagar,1974,6.3
,Prem Patra,1962,7.6
,Prem Pratigyaa,1989,5.9
,Prem Pujari,1970,6.9
,Prem Qaidi,1991,2.1
,Prem Ratan Dhan Payo,2015,4.4
,Prem Rog,1982,7.2
,Prem Shastra,1974,6.5
,Prem Tapasya,1983,6.1
,Prem Yog,1994,6.1
,PremGranth,1996,5.7
,Pret Atma,1997,3.5
,Pride and Honour,2004,5.5
,Prince,2010,4.2
,Prithvi,1997,4.4
,Prithvi Vallabh,1943,7.7
,Private Detective: Two Plus Two Plus One,1997,5.8
,Priyasakhi,2005,4.6
,Priyatama,1978,6.7
,Procession of Memories,1973,7.4
,Professor,1962,7
,Professor Ki Padosan,1994,6.2
,Professor Pyarelal,1981,6.6
,Project Marathwada,2016,6.4
,Project Papa,2018,6.6
,Psycho Raman,2016,7.4
,Pudhiya Geethai,2003,4.7
,Pukar,1983,6
,Puli Bebbuli,1983,6.3
,Punnagai Mannan,1986,7.8
,Purab Aur Pachhim,1970,7.4
,Purana Mandir,1984,6.4
,Purana Purush,1978,8.4
,Purani Haveli,1989,5.2
,Purani Jeans,2014,6.3
,Purnima,1965,6.5
,Pyaar Diwana,1972,5.9
,Pyaar Diwana Hota Hai,2002,3.9
,Pyaar Impossible!,2010,4.6
,Pyaar Ka Punchnama,2011,7.6
,Pyaar Ka Punchnama 2,2015,7.2
,Pyaar Ka Rishta,1973,6.1
,Pyaar Ka Tarana,1993,4.3
,Pyaar Karke Dekho,1987,6.4
,Pyaar Karle,2019,3.6
,Pyaar Ke Side Effects,2006,6.7
,Pyaar Kiya Nahin Jaata..,2003,6.1
,Pyaar Kiya To Darna Kya,1998,6.7
,Pyaar Koi Khel Nahin,1999,3.3
,Pyaar Mein Twist,2005,6.1
,Pyaar to Hona Hi Tha,1998,6.7
,Pyaar Tune Kya Kiya...,2001,5.7
,Pyaar Vali Love Story,2014,5.9
,Pyaar Zindagi Hai,2001,6.5
,Pyaasa,1957,8.4
,Pyaasa,2002,3.3
,Pyaasa Haiwan,2003,5.3
,Pyaasa Sawan,1981,7.4
,Pyar Bhara Dil,1991,6.3
,Pyar Hi Pyar,1969,6.9
,Pyar Hua Chori Chori,1992,6.3
,Pyar Jhukta Nahin,1985,6.3
,Pyar Ka Devta,1990,3.8
,Pyar Ka Karz,1990,6.1
,Pyar Ka Mandir,1988,6.5
,Pyar Ka Mausam,1969,6.8
,Pyar Ka Sapna,1969,6.2
,Pyar Ka Saudagar,1991,4.4
,Pyar Ke Do Pal,1986,6.2
,Pyar Ke Kabil,1987,5.6
,Pyar Ke Naam Qurban,1990,5.6
,Pyar Ki Jeet,1987,7.4
,Pyar Ki Kahani,1971,6.1
,Pyar Kiya Hai Pyar Karenge,1986,3.6
,Pyar Kiye Jaa,1966,7.1
,Pyare Mohan,2006,3.3
,Pyari Behna,1985,6.8
,Pyasa Shaitan,1984,5
,Qaid,1975,5.7
,Qaidi,1984,6.1
,Qarib Qarib Single,2017,7.1
,Qasam Se Qasam Se,2012,4
,Qatil,1988,6
,Qatil Chudail,2001,5.2
,Qatil Haseeno Ka,2001,3.1
,Qatl,1986,7
,Qayamat,1983,6
,Qayamat Se Qayamat Tak,1988,7.5
,Qayamat: City Under Threat,2003,4.7
,Qila,1998,5.1
,Queen,2013,8.2
,Quick Gun Murugun: Misadventures of an Indian Cowboy,2009,5.8
,Qurbani,1980,7
,R... Rajkumar,2013,5.2
,Ra.One,2011,4.7
,Raabta,2017,5.1
,Raadha Aur Seeta,1979,5.4
,Raag Desh,2017,8.1
,Raagini,1958,6.5
,Raahgir,2019,7.4
,Raaja,1975,6.2
,Raakh,1989,7.5
,Raakh: A Poem Masked in Blood,2007,3.6
,Raakhi Aur Rifle,1976,6.3
,Raampur Ka Lakshman,1972,6.3
,Raanjhanaa,2013,7.6
,Raasaiyya,1995,4.9
,Raaste Kaa Patthar,1972,5.7
,Raat,1992,7.1
,Raat Akeli Hai,2020,7.3
,Raat Aur Din,1967,7.6
,Raat Baaki Hai,2021,5.2
,"Raat Gayi, Baat Gayi?",2009,6.3
,Raat Ke Andhere Mein,1987,4.3
,Raavan,2010,5.4
,Raaz,1967,6.2
,Raaz,1981,5.2
,Raaz,2002,6.5
,Raaz 3: The Third Dimension,2012,4
,Raaz Reboot,2016,4.4
,Raaz: The Mystery Continues,2009,5.6
,Raazi,2018,7.8
,Rab Ne Bana Di Jodi,2008,7.2
,Rabba Main Kya Karoon,2013,4.3
,Race,2008,6.7
,Race 2,2013,5.4
,Race 3,2018,1.9
,Rachna,1983,4.8
,Racket,2018,7.3
,Radha Krishna,1954,7.9
,Radhe,2021,1.8
,Radio: Love on Air,2009,2.9
,Raees,2017,6.8
,Raeeszada,1990,3.6
,Rafoo Chakkar: Fun on the Run,2008,3.4
,Raghu Romeo,2003,6.9
,Raghuveer,1995,4.3
,Ragini MMS,2011,4.9
,Ragini MMS 2,2014,3.8
,Rahasya,2015,7.6
,Rahenge Sadaa Gardish Mein Taare,2017,5.6
,Rahgir,1969,6.8
,Rahi,1953,7
,Rahu Ketu,1978,5.8
,Rahul,2001,5.4
,Raid,2018,7.4
,Railway Children,2016,8
,Railway Platform,1955,7.2
,Railway Raju,2019,7.5
,Rainbow,2015,7.9
,Raincoat,2004,7.6
,Raj Hath,1956,6.2
,Raj Mahal,1982,6.1
,Raj Tilak,1959,6.1
,Raja,1995,5.3
,Raja Abroadiya,2018,4.3
,Raja Aur Runk,1968,6.9
,Raja Babu,1994,6.3
,Raja Bhaiya,2003,3.7
,Raja Harishchandra,1952,6
,Raja Hindustani,1996,6.2
,Raja Ki Ayegi Baraat,1997,3.7
,Raja Ko Rani Se Pyar Ho Gaya,2000,3.4
,Raja Natwarlal,2014,6.1
,Raja Saab,1969,6.3
,Rajaji,1999,4.6
,Rajdhani Express,2013,2.9
,Rajjo,2013,2.3
,Rajkumar,1996,4.5
,Rajkumar,1964,7
,Rajma Chawal,2018,5.8
,Rajneeti,2010,7.1
,Rajnigandha,1974,7.3
,Rajoo Dada,1992,3.3
,Rajput,1951,6.4
,Rajput Ramani,1936,3.1
,Raju Ban Gaya Gentleman,1992,6.8
,Raju Chacha,2000,5.1
,Rakhi,1962,6.5
,Rakhi Aur Hathkadi,1972,6.6
,Rakht,2004,3.7
,Rakhta Charitra,2010,7.6
,Rakhta Charitra 2,2010,6.5
,Rakhtbeej,2012,3.1
,Rakhwale,1994,2.9
,Rakkhosh,2019,4.7
,Raksha,1981,5.8
,Rakshaa Bandhan,1977,7.6
,Rakshak,1996,4.7
,Rakta Bandhan,1984,5.3
,Raktdhar,2017,6.5
,Ram Aur Shyam,1967,7.4
,Ram Balram,1980,6.3
,Ram Bharose,1977,6.7
,Ram Gopal Varma Ki Aag,2007,1.7
,Ram Jaane: God Knows,1995,5.4
,Ram Ki Janmabhoomi,2019,6.6
,Ram Lakhan,1989,6.8
,Ram Rajya,1943,7.2
,Ram Ratan,2017,3.7
,Ram Singh Charlie,2020,8
,Ram Tera Desh,1984,5.8
,Ram Tere Kitne Nam,1985,6
,Ram Teri Ganga Maili,1985,6.7
,Rama Rama Kya Hai Dramaaa,2008,3.9
,Ramaa: The Saviour,2010,3.4
,Ramad,2017,7.5
,Ramaiya Vastavaiya,2013,5.7
,Ram-Avtar,1988,4.5
,Ramayana: The Epic,2010,5.9
,Ramgarh Ke Sholay,1991,4.7
,Ramji Londonwaley,2005,6.7
,Ramkali,1985,5.4
,RamLeela,2013,6.4
,Ramprasad Ki Tehrvi,2019,7.6
,Ramshastri,1944,6.8
,Ramta Jogi,2015,6.9
,Ramudochhadu,1996,6.1
,Ranbanka,2015,3.6
,Ranchi Diaries,2017,7.3
,Rang,1993,4.8
,Rang Birangi,1983,7.1
,Rang De Basanti,2006,8.1
,Ranga,1982,6.2
,Rangeela,1995,7.5
,Rangeela Raja,2019,2.3
,Rangeelay,2013,5
,Rangoon,2017,5.6
,Rangrezz,2013,5.1
,Rani Aur Lalpari,1975,6.7
,Rani Rupmati,1959,5.8
,Ranj,2019,7.2
,Rann,2010,6.9
,Ranna,2015,6.2
,Ranviir the Marshal,2015,7.7
,Rao Saheb,1986,5.7
,Raqeeb,2007,4.2
,Raqt,2013,4.3
,Rascals,2011,2.9
,Rashtraputra,2018,5.7
,Ratan,1944,7.2
,Raton Ki Rani (The Night Queen),2004,3.5
,Ravan Raaj: A True Story,1995,5.9
,Ready,2011,4.8
,Rebellious Flower,2016,6.8
,Red Alert: The War Within,2009,6.4
,Red Rose,1980,6.3
,Red Swastik,2007,2.8
,Red: The Dark Side,2007,3.3
,Rediscovering India,2017,9
,Redrum,2018,3.9
,Refl3ct,2021,9.3
,Refugee,2000,5.4
,Regards & Peace,2020,5.5
,Rehguzar,2006,5.9
,Rehnaa Hai Terre Dil Mein,2001,7.6
,Relax,2005,3.2
,Religion,2007,8
,Remember Amnesia,2019,7.7
,Reporter Raju,1962,5.2
,Rescue,2019,4.5
,Resham Ki Dori,1974,7
,Reshma Aur Shera,1971,6.8
,Reshma Aur Sultaan,2002,4.9
,Return of Jewel Thief,1996,4.6
,Return of Robin Hood,1988,7
,Reva,2018,8.4
,Revati,2005,5.1
,Revenge of the Tigress,2001,8.5
,Revolver Rani,2014,4.5
,Ribbon,2017,6.9
,Right Yaaa Wrong,2010,6.4
,Rihaee,1988,6.7
,Rikki-Tikki-Tavi,1979,7.6
,Rise of the Zombie,2013,3.5
,Rishte Naahte,1965,6.5
,Rishtey,2002,4.6
,Risk,2007,6.6
,Risknamaa,2019,7
,Ritu,2014,6.8
,Rivaaj,1972,6.7
,Riwayat,2012,4.6
,Riyasat,2014,6.4
,RK/RKAY,2021,8.7
,Road,2002,5.6
,Road to Ladakh,2003,6.1
,Road to Sangam,2009,7.4
,"Road, Movie",2009,6.8
,Roadside Romeo,2008,5.2
,Roam Rome Mein,2019,7.8
,Roar: Tigers of the Sundarbans,2014,5.6
,Rock Dancer,1995,4.2
,Rock on 2,2016,5
,Rock On!!,2008,7.7
,Rocket Singh: Salesman of the Year,2009,7.5
,Rockford,1999,7.4
,Rockstar,2011,7.7
,Rocky,1981,6.9
,Rocky,2006,3.9
,Rocky Handsome,2016,6.8
,Rog,2005,5.2
,Rokkk,2010,4.2
,Rolling in Money,1988,6.9
,Romeo Akbar Walter,2019,6.6
,Roohani Taaqat,1991,3.9
,Roohi,2021,4.3
,Roohi,1981,2.6
,Room: The Mystery,2015,3.5
,Roop Ki Rani Choron Ka Raja,1993,4.9
,Rootha Na Karo,1970,6.1
,Roshni,2018,6.2
,Roti,1974,6.8
,Roti,1942,6.3
,Roti Kapada Aur Makaan,1974,6.9
,Roti Kee Keemat,1990,5.8
,Rough Book,2016,6.8
,Rowdy Inspector,1992,6
,Rowdy Rathore,2012,5.7
,Roy,2015,3.3
,Ru-Ba-Ru,2008,5.5
,Rudaali,1993,7.2
,Rudraksh,2004,2.7
,Rudranetra,1989,6.5
,Rui Ka Bojh,1997,7.7
,Rukh,2017,6.4
,Run,2004,4.8
,Run Bhuumi - Champs Don't Cry,2015,5.7
,Run Zindagi Run,2020,7.5
,Rungoli,1962,6.5
,Running Shaadi,2017,6.6
,Runway: Love Among Gun Shots...,2009,4
,Rupaye Dus Karod,1991,5.4
,Rush,2012,3.7
,Rustom,1982,6.3
,Rustom,2016,7.1
,Rustom Kaun,1966,6.2
,Rustom Sohrab,1967,6.2
,Rustom-E-Rome,1964,6.4
,S. P. Parasuram,1994,5.7
,S.P. Chauhan,2019,5.4
,Saagar,1985,7.1
,Saaheb,1985,7.2
,Saajan,1991,7.2
,Saajan Bina Suhagan,1978,6.4
,Saajan Chale Sasural,1996,6
,Saajan Ka Ghar,1994,4.9
,Saala Khadoos,2016,7.6
,Saanch Ko Aanch Nahin,1979,6.3
,Saand Ki Aankh,2019,7.7
,Saanjh,2017,8.2
,Saanncha,2008,5.8
,Saansein: The Last Breath,2016,3.1
,Saaransh,1984,8.2
,Saare Jahaan Se Mehnga...,2013,7.1
,Saari Raat,2015,5.6
,Saat Hindustani,1969,6.5
,Saat Rang Ke Sapne,1998,5.9
,Saat Uchakkey,2016,5.7
,Saath Saath,1982,7.1
,Saathi,1968,7.2
,Saathi,1991,6.2
,Saathiya,2002,6.8
,Saatwan Aasman,1992,5.1
,Saavi: A Bonded Bride,2015,6.7
,Saawan... The Love Season,2006,2.8
,Saawariya,2007,5.2
,Saaya,1989,5.1
,Saaya,2003,5.8
,Saaz Aur Awaaz,1966,5.1
,Saazish,1975,5.7
,Saazish,1998,4.8
,Sab Kushal Mangal,2020,4.4
,Sabki Bajegi Band,2015,3.5
,Saboot,1980,6.5
,Saboot Mangta Hain Kanoon,1994,3.4
,Sabrang,2017,6.9
,Sabse Bada Khiladi,1995,6
,Sabse Bada Rupaiya,1976,6.8
,Sabse Badi Ganga Ki Saugandh,2003,2.9
,Sabuj Dwiper Raja,1979,7.5
,Sachaa Jhutha,1970,6.7
,Sachaai,1969,7.3
,Sachai Ki Taqat,1989,4.5
,Sachin - A Billion Dreams,2017,8.6
,Sacred Evil,2006,5.8
,Sadak,1991,6.5
,Sadak 2,2020,1.1
,Sadda Adda,2012,7.1
,Sadhna,1958,7.2
,Sadhu Aur Shaitaan,1968,6.6
,Sadiyaan: Boundaries Divide... Love Unites,2010,4.5
,Sadma,1983,8.4
,Safar,1970,7.2
,Sagai,1951,6.1
,Sagar Sangam,1988,6.4
,Sahara,1958,5.6
,Sahasa Veerudu Sagara Kanya,1996,6
,Sahasam,2013,6.6
,Saheb Biwi Aur Gangster,2011,7.2
,Saheb Biwi Aur Gangster 3,2018,4.4
,Saheb Biwi Aur Gangster Returns,2013,6.8
,Sahhas,1981,4.7
,Sahi Dhandhe Galat Bande,2011,4.8
,Sahib Bibi Aur Ghulam,1962,8.3
,Sahibaan,1993,5.7
,Saina,2021,4.2
,Sainik,1993,6.1
,Sainika,2002,6.7
,Sajan,1969,7.1
,Sajna Saath Nibhana,1986,4.1
,Sakalakala Vallavan,1982,6.6
,Salaakhen,1998,5.4
,Salaakhen,1975,5.8
,Salaam Bacche,2007,5.8
,Salaam Bombay!,1988,8
,Salaam Namaste,2005,6.2
,Salaam Zindagi,2017,6.4
,Salaam-E-Ishq,2007,5.1
,Salim Langde Pe Mat Ro,1989,7.6
,Sallu Ki Shaadi,2017,3.6
,Salma Pe Dil Aa Gaya,1997,5.6
,Samadhan,1980,7.3
,Samadhi,1950,6.9
,Samadhi,1972,6.6
,Samaj Ko Badal Dalo,1970,6.2
,Samar,1998,7.5
,Samarasimha Reddy,1999,7.1
,Samarat Prithviraj Chauvan,1959,6.7
,Samay: When Time Strikes,2003,6.9
,Sameer,2017,5.4
,Sampark,1979,6.7
,Sampoorna Mahabharat,1983,7.8
,Sampoorna Ramayana,1961,7.4
,Samraat,1982,5.8
,Samrat & Co.,2014,6.2
,Samrat Chandragupt,1958,6.1
,Samson,1964,6
,Samundar,1986,5.5
,Sanam,1997,4.8
,Sanam Bewafa,1991,5.4
,Sanam Re,2016,3.2
,Sanam Teri Kasam,2009,4.8
,Sanam Teri Kasam,2016,7.4
,Sandakozhi,2005,6.9
,Sandeep Aur Pinky Faraar,2021,6.3
,Sandwich,2006,5.4
,Sangam,1964,7.5
